CustomerID,Recency,Frequency,Monetary,Cluster,Segment
12483,16,9,2327.13,-1,Outlier
13388,120,3,627.15,-1,Outlier
15368,20,1,446.94000000000005,5,One-Time
12721,31,7,2628.98,-1,Outlier
13510,0,5,1785.16,-1,Outlier
12453,133,1,707.09,-1,Outlier
17958,116,1,508.4599999999999,-1,Outlier
17047,84,3,1100.9,-1,Outlier
18226,38,12,5192.1,-1,Outlier
13635,67,1,1071.03,-1,Outlier
16279,20,4,1496.68,-1,Outlier
13394,1,9,2312.8,-1,Outlier
17312,138,3,644.3,-1,Outlier
16389,52,5,1362.27,-1,Outlier
17330,22,2,363.9,3,Outlier
14162,173,2,289.36,3,Outlier
14293,2,4,1046.56,1,Loyal
16803,64,1,332.3,5,One-Time
14448,8,2,375.35,3,Outlier
15746,133,2,182.96,-1,Outlier
15734,114,2,1339.45,-1,Outlier
12462,1,3,1124.01,-1,Outlier
14299,7,10,2855.35,-1,Outlier
12715,105,1,353.86,-1,Outlier
15758,24,1,205.25,5,One-Time
13376,98,3,1019.76,-1,Outlier
12352,35,9,1545.41,-1,Outlier
12349,18,1,1757.55,-1,Outlier
16779,1,23,10454.05,-1,Outlier
16398,144,3,1631.15,-1,Outlier
14972,127,1,114.77,-1,Outlier
15350,372,1,115.65,4,Churned
18110,18,2,206.05,3,Outlier
18095,312,2,580.0500000000001,-1,Outlier
14031,6,20,14634.640000000001,-1,Outlier
15353,254,2,777.02,-1,Outlier
16401,0,13,4061.24,-1,Outlier
15225,233,1,409.40000000000003,-1,Outlier
15749,234,4,21535.9,-1,Outlier
13650,16,7,1809.34,-1,Outlier
17455,203,1,131.7,6,At-Risk
16276,176,1,810.6000000000001,-1,Outlier
16788,122,2,597.48,3,Outlier
13117,21,8,984.91,-1,Outlier
15341,80,1,2020.52,-1,Outlier
15874,62,8,4330.67,-1,Outlier
15755,0,7,2318.88,-1,Outlier
13516,20,3,1389.41,-1,Outlier
17193,35,8,1674.46,-1,Outlier
15996,87,7,1044.78,-1,Outlier
16413,56,1,262.2,5,One-Time
13534,1,26,5613.08,-1,Outlier
17059,29,5,3095.04,-1,Outlier
17306,10,20,8600.73,-1,Outlier
17464,157,1,289.96000000000004,-1,Outlier
18232,81,5,582.47,-1,Outlier
14034,21,4,512.02,1,Loyal
17303,360,1,250.04,4,Churned
14567,34,3,1524.46,-1,Outlier
18104,36,1,754.64,-1,Outlier
18223,1,15,6315.2300000000005,-1,Outlier
17580,252,3,215.72,-1,Outlier
15091,53,2,476.96,3,Outlier
17175,43,5,1430.94,-1,Outlier
15883,1,2,396.48,3,Outlier
15219,175,1,305.75,-1,Outlier
12739,77,2,1013.04,-1,Outlier
16529,189,1,455.25,-1,Outlier
16931,4,21,4604.22,-1,Outlier
14424,17,1,322.08,5,One-Time
15469,42,3,504.5,2,Regular
16142,249,1,535.34,-1,Outlier
14576,371,1,35.400000000000006,4,Churned
17848,80,9,901.1999999999999,-1,Outlier
13769,1,11,2771.87,-1,Outlier
14573,179,10,1603.72,-1,Outlier
17854,184,2,311.26,3,Outlier
12980,155,10,7092.06,-1,Outlier
18092,1,12,9065.76,-1,Outlier
13266,10,13,3717.67,-1,Outlier
17708,187,2,267.08,3,Outlier
14692,136,5,582.05,-1,Outlier
16916,23,2,576.26,3,Outlier
15216,87,1,96.6,-1,Outlier
15237,1,4,1412.32,-1,Outlier
17333,85,1,494.25,-1,Outlier
14561,75,3,1080.76,-1,Outlier
17827,4,5,1995.46,-1,Outlier
13900,182,3,740.95,-1,Outlier
17053,128,2,496.38,3,Outlier
14314,106,1,120.0,-1,Outlier
14055,105,1,725.6400000000001,-1,Outlier
18229,11,20,7276.900000000001,-1,Outlier
16657,9,4,933.62,1,Loyal
17041,26,4,1065.77,1,Loyal
15472,112,1,371.56,-1,Outlier
16928,79,18,2781.5,-1,Outlier
17187,226,1,203.95,6,At-Risk
15103,30,2,703.36,3,Outlier
16517,276,1,162.7,6,At-Risk
16139,18,3,635.41,2,Regular
13379,25,3,572.56,2,Regular
13531,204,2,483.8,-1,Outlier
17574,242,1,185.65,6,At-Risk
17050,95,6,3228.84,-1,Outlier
15886,59,1,181.09,5,One-Time
13001,3,14,9797.92,-1,Outlier
17967,371,1,123.07,4,Churned
13638,15,1,122.64,5,One-Time
16782,9,14,2242.25,-1,Outlier
13513,126,1,205.1,-1,Outlier
15612,35,2,195.15,3,Outlier
17321,7,2,700.86,3,Outlier
17190,58,3,249.74,-1,Outlier
14165,275,1,122.53999999999999,6,At-Risk
17172,74,2,313.26,3,Outlier
14975,56,1,279.94,5,One-Time
15621,3,5,1158.77,0,VIP
16535,4,1,593.75,-1,Outlier
14177,84,5,554.46,-1,Outlier
17068,11,22,4531.34,-1,Outlier
16526,171,1,290.36,6,At-Risk
12995,77,2,200.72,3,Outlier
17181,56,2,239.92000000000002,3,Outlier
16127,38,1,656.25,-1,Outlier
13918,49,2,1212.8400000000001,-1,Outlier
13138,21,6,962.39,-1,Outlier
14040,40,13,3542.19,-1,Outlier
17443,219,1,534.24,-1,Outlier
15630,44,3,1180.4,2,Regular
14451,59,2,662.59,3,Outlier
14570,280,2,218.06,-1,Outlier
14817,199,2,1110.34,-1,Outlier
16258,44,5,5203.51,-1,Outlier
18241,9,18,2058.09,-1,Outlier
15743,15,4,784.46,1,Loyal
15609,182,2,270.03000000000003,3,Outlier
16806,102,4,801.49,-1,Outlier
16532,17,3,6748.8,-1,Outlier
12480,27,4,3281.63,-1,Outlier
12346,325,2,0.0,-1,Outlier
14963,9,5,1487.8,-1,Outlier
17595,11,2,388.79,3,Outlier
15234,276,1,197.0,6,At-Risk
15475,76,1,454.10999999999996,5,One-Time
13135,196,1,3096.0,-1,Outlier
13787,75,2,309.04,3,Outlier
14701,10,10,2486.2200000000003,-1,Outlier
15880,368,2,313.28000000000003,-1,Outlier
16148,295,1,76.32000000000001,6,At-Risk
15624,116,4,588.13,-1,Outlier
13108,372,1,350.06,-1,Outlier
16678,2,13,3013.83,-1,Outlier
13004,11,19,5613.43,-1,Outlier
14951,78,1,311.69,5,One-Time
16017,46,1,211.88,5,One-Time
15737,14,9,1121.21,-1,Outlier
12849,30,2,1050.8899999999999,3,Outlier
17714,320,1,153.0,6,At-Risk
15740,48,1,154.88,5,One-Time
17062,313,5,534.47,-1,Outlier
12873,281,1,374.0,-1,Outlier
12474,16,19,7116.47,-1,Outlier
18250,300,2,342.92,-1,Outlier
16404,69,1,443.05,5,One-Time
17446,176,2,120.9,3,Outlier
13507,2,4,2479.16,-1,Outlier
15752,39,8,2628.93,-1,Outlier
12727,10,8,3947.7,-1,Outlier
14290,10,6,2307.4500000000003,-1,Outlier
16940,51,3,3049.88,-1,Outlier
15615,9,24,10360.04,-1,Outlier
16270,352,1,1141.24,-1,Outlier
13382,280,1,222.99,6,At-Risk
14844,63,4,3189.81,-1,Outlier
14305,70,4,1803.76,-1,Outlier
14966,14,1,191.32,5,One-Time
17571,49,4,1498.51,-1,Outlier
17836,46,1,110.21000000000001,5,One-Time
13397,72,6,1539.18,-1,Outlier
14171,97,1,363.79,-1,Outlier
15618,32,5,747.031,-1,Outlier
14439,319,1,2661.24,-1,Outlier
12590,189,3,9861.38,-1,Outlier
17976,371,1,353.19,4,Churned
12864,137,1,147.12,-1,Outlier
17696,37,9,2201.05,-1,Outlier
15088,20,3,1140.27,2,Regular
12733,233,1,383.95,-1,Outlier
15210,224,1,331.18,-1,Outlier
16011,7,16,3362.71,-1,Outlier
13522,29,1,125.80000000000001,5,One-Time
12724,4,4,1031.41,1,Loyal
12611,51,1,1193.32,-1,Outlier
13126,4,9,2056.29,-1,Outlier
13772,33,3,1132.13,2,Regular
17970,210,1,582.59,-1,Outlier
14960,7,2,221.27,3,Outlier
17723,126,6,3276.4000000000005,-1,Outlier
12977,155,1,39.239999999999995,-1,Outlier
14555,56,2,324.14,3,Outlier
14957,252,1,58.49,6,At-Risk
17964,31,2,471.7,3,Outlier
12584,3,10,1893.95,-1,Outlier
17461,22,3,757.46,2,Regular
16145,8,12,3741.98,-1,Outlier
14049,16,5,5639.15,-1,Outlier
17589,59,4,2404.17,-1,Outlier
12867,25,8,3986.22,-1,Outlier
16386,28,2,317.2,3,Outlier
16648,38,2,270.85999999999996,3,Outlier
16660,15,5,810.4499999999999,0,VIP
13504,63,1,295.93,5,One-Time
15213,318,3,325.05,-1,Outlier
16023,45,3,719.81,2,Regular
14180,10,26,4640.77,-1,Outlier
17985,21,1,634.95,-1,Outlier
16282,339,1,168.3,-1,Outlier
14189,1,16,4604.31,-1,Outlier
14704,10,9,1546.91,-1,Outlier
13132,261,1,77.3,6,At-Risk
13784,9,11,2462.79,-1,Outlier
16136,59,3,709.38,2,Regular
17720,25,4,1195.94,1,Loyal
14689,208,1,112.8,-1,Outlier
13662,85,4,879.08,-1,Outlier
15079,212,5,893.66,-1,Outlier
16794,0,11,1201.51,-1,Outlier
16407,12,10,2126.93,-1,Outlier
13269,0,16,5315.92,-1,Outlier
12876,57,2,2218.02,-1,Outlier
13790,3,1,348.8,5,One-Time
12587,7,1,144.0,5,One-Time
17071,8,10,2385.48,-1,Outlier
17979,35,5,737.81,-1,Outlier
12468,142,3,724.0400000000001,-1,Outlier
12477,22,7,13117.01,-1,Outlier
16913,289,1,113.44,6,At-Risk
16008,23,3,478.78,2,Regular
15865,40,3,895.13,2,Regular
18101,10,2,223.65,3,Outlier
17440,147,4,177.1,-1,Outlier
16255,16,9,2609.3,-1,Outlier
15606,56,10,2422.64,-1,Outlier
15493,32,6,1967.25,-1,Outlier
12852,289,2,299.75,-1,Outlier
15228,65,5,3376.96,-1,Outlier
13647,9,5,1670.22,-1,Outlier
17458,14,1,316.5,5,One-Time
14052,19,1,225.36,5,One-Time
14174,32,1,134.46,5,One-Time
16669,23,4,1370.8700000000001,-1,Outlier
15344,0,4,476.58,1,Loyal
16392,269,1,221.19,6,At-Risk
16014,35,4,653.13,1,Loyal
12989,2,16,6854.51,-1,Outlier
15889,156,2,446.87,3,Outlier
13924,1,7,1682.08,-1,Outlier
15106,17,6,1407.73,-1,Outlier
14829,28,5,644.65,-1,Outlier
13385,329,1,534.57,-1,Outlier
14820,20,4,507.29,1,Loyal
12718,70,1,238.25,5,One-Time
16124,315,2,187.15,-1,Outlier
14582,40,1,114.11,5,One-Time
17988,11,8,191.17000000000002,-1,Outlier
16800,10,1,1201.49,-1,Outlier
14311,224,2,229.71,3,Outlier
16520,185,4,1036.6200000000001,-1,Outlier
16672,1,21,8093.59,-1,Outlier
13120,238,1,30.599999999999998,-1,Outlier
17324,17,4,990.23,1,Loyal
15356,30,10,2766.5,-1,Outlier
13391,203,1,59.8,-1,Outlier
14841,52,6,3295.76,-1,Outlier
17830,1,3,398.7,2,Regular
14823,179,3,321.43,-1,Outlier
14317,64,1,508.58000000000004,5,One-Time
16919,155,11,2596.45,-1,Outlier
18119,367,1,181.12,4,Churned
16020,16,3,851.01,2,Regular
16654,140,5,594.97,-1,Outlier
14948,22,7,1066.57,-1,Outlier
15478,39,2,1441.42,-1,Outlier
14037,175,2,147.20000000000002,3,Outlier
13778,102,1,178.7,5,One-Time
14954,11,1,336.17,5,One-Time
14159,19,12,4678.3,-1,Outlier
18113,368,1,76.32000000000001,4,Churned
17044,8,2,897.4300000000001,3,Outlier
14427,49,2,363.34000000000003,3,Outlier
15100,329,4,635.1,-1,Outlier
17449,1,8,2504.86,-1,Outlier
17065,142,1,-112.35,-1,Outlier
12870,365,1,-14.899999999999999,4,Churned
16666,18,1,118.98,5,One-Time
13656,164,2,379.65,3,Outlier
15365,25,8,1330.45,-1,Outlier
14710,13,4,606.13,1,Loyal
14320,206,3,343.11,-1,Outlier
13644,8,5,2597.52,-1,Outlier
12465,7,3,733.89,2,Regular
13519,49,2,110.80000000000001,3,Outlier
17309,94,1,82.75,-1,Outlier
18235,71,3,1796.48,-1,Outlier
12599,28,7,1032.58,-1,Outlier
12593,108,3,418.09999999999997,-1,Outlier
12602,58,1,153.12,5,One-Time
14713,8,12,2664.2599999999998,-1,Outlier
13781,250,1,127.84,6,At-Risk
15222,318,1,585.0,-1,Outlier
15484,0,5,3563.11,-1,Outlier
12736,332,1,234.0,-1,Outlier
14552,151,1,165.07,6,At-Risk
16416,26,4,1026.99,1,Loyal
13927,74,1,348.99,5,One-Time
15076,172,1,880.85,-1,Outlier
13373,60,3,3312.25,-1,Outlier
18116,67,8,1418.03,-1,Outlier
17705,2,10,1781.12,-1,Outlier
12605,364,1,-7.5,4,Churned
17973,51,1,337.04,5,One-Time
13897,49,1,311.16,5,One-Time
15993,8,8,2756.82,-1,Outlier
14436,98,1,89.06,-1,Outlier
17839,41,1,338.8,5,One-Time
14698,1,5,1250.76,-1,Outlier
13525,14,2,628.78,3,Outlier
16523,1,22,9295.67,-1,Outlier
15877,1,3,440.78,2,Regular
15347,365,1,201.60000000000002,4,Churned
16791,28,8,1706.28,-1,Outlier
14442,1,3,1544.62,-1,Outlier
16395,60,5,1486.9,-1,Outlier
17434,1,8,2333.42,-1,Outlier
15862,7,4,832.88,1,Loyal
12614,277,1,315.6,6,At-Risk
16261,16,4,746.83,1,Loyal
15097,3,1,248.08,5,One-Time
12596,50,2,618.27,3,Outlier
13248,124,2,465.68,3,Outlier
17711,10,2,385.1,3,Outlier
14421,56,2,813.11,3,Outlier
13260,60,1,557.62,5,One-Time
13242,111,3,270.40000000000003,-1,Outlier
16809,22,6,912.74,-1,Outlier
13245,50,1,430.5,5,One-Time
13659,196,3,1550.85,-1,Outlier
15603,78,1,48.480000000000004,-1,Outlier
17702,29,5,1719.72,-1,Outlier
15916,15,9,1491.24,-1,Outlier
17759,16,3,834.99,2,Regular
15639,133,1,425.32,-1,Outlier
14219,3,1,89.94,5,One-Time
15118,133,1,244.8,-1,Outlier
16949,3,7,1161.27,-1,Outlier
13817,28,2,382.98,3,Outlier
12498,20,3,403.70000000000005,2,Regular
17354,50,1,1393.06,-1,Outlier
17619,311,1,218.52,6,At-Risk
16836,39,2,251.87,3,Outlier
15124,22,2,184.19,3,Outlier
13954,1,3,378.59,2,Regular
13558,5,4,605.06,1,Loyal
14850,311,2,278.15,-1,Outlier
15258,168,2,623.16,-1,Outlier
16315,330,1,226.37,-1,Outlier
18009,234,2,252.24,3,Outlier
12355,213,1,459.4,-1,Outlier
12361,286,1,189.9,6,At-Risk
12754,235,4,2949.12,-1,Outlier
16026,42,1,236.09,5,One-Time
17735,1,19,13110.02,-1,Outlier
12370,50,4,3545.69,-1,Outlier
16041,30,3,3166.4,-1,Outlier
16050,173,1,137.9,6,At-Risk
14737,3,3,1164.55,2,Regular
13951,175,3,674.45,-1,Outlier
16955,184,5,493.67,-1,Outlier
12364,7,4,1313.1,1,Loyal
14329,8,8,4928.74,-1,Outlier
17360,16,3,585.79,2,Regular
14856,35,3,1311.3799999999999,-1,Outlier
17086,6,6,2050.08,-1,Outlier
17095,21,4,1088.2,1,Loyal
16690,43,3,208.63,2,Regular
14716,42,2,329.68,3,Outlier
17345,14,4,537.74,1,Loyal
18268,133,2,0.0,-1,Outlier
14210,90,7,1900.89,-1,Outlier
12358,1,2,1168.06,-1,Outlier
16556,66,7,3313.79,-1,Outlier
13272,30,2,276.56,3,Outlier
12373,310,1,364.6,-1,Outlier
17604,216,2,309.36,3,Outlier
17470,44,5,1125.07,-1,Outlier
15773,5,1,635.6800000000001,-1,Outlier
13933,108,2,608.7900000000001,3,Outlier
15002,115,4,1641.76,-1,Outlier
16812,360,1,479.35,-1,Outlier
13037,137,3,881.07,-1,Outlier
17991,224,2,93.35,-1,Outlier
17747,99,2,64.65,-1,Outlier
17750,4,9,1797.57,-1,Outlier
18146,140,2,160.35000000000002,-1,Outlier
14871,2,4,522.38,1,Loyal
14085,1,19,4435.79,-1,Outlier
17348,14,5,1159.52,0,VIP
15249,31,14,6657.36,-1,Outlier
16157,15,4,644.24,1,Loyal
13296,136,1,87.4,-1,Outlier
16434,28,7,1522.25,-1,Outlier
13034,54,2,642.77,3,Outlier
16842,63,4,1260.44,-1,Outlier
14213,371,1,-1192.2,-1,Outlier
14591,14,4,1447.14,-1,Outlier
16053,32,2,1511.95,-1,Outlier
14338,157,3,554.22,-1,Outlier
12638,32,1,671.69,-1,Outlier
16160,63,3,1009.4499999999999,-1,Outlier
15514,11,12,2963.19,-1,Outlier
18122,7,6,1826.21,-1,Outlier
16833,0,4,1106.53,1,Loyal
14195,201,3,962.7,-1,Outlier
14198,3,5,663.5,-1,Outlier
17890,322,2,602.09,-1,Outlier
16967,188,1,319.02,-1,Outlier
15133,127,3,982.42,-1,Outlier
12644,129,1,477.91,-1,Outlier
12879,44,4,552.5699999999999,1,Loyal
16184,63,7,1155.54,-1,Outlier
12778,19,7,804.23,-1,Outlier
16038,7,4,454.33000000000004,1,Loyal
16425,301,1,302.7,-1,Outlier
16824,15,2,460.64,3,Outlier
18256,354,1,-50.1,-1,Outlier
15130,169,1,330.11,-1,Outlier
14076,128,1,122.47,-1,Outlier
18277,57,2,97.63,3,Outlier
13147,9,4,712.8000000000001,1,Loyal
17223,309,2,426.79,-1,Outlier
17226,308,1,393.49,-1,Outlier
14600,305,1,393.33000000000004,-1,Outlier
14859,12,5,1352.04,0,VIP
13811,183,4,591.75,-1,Outlier
15651,36,3,646.3,2,Regular
13302,154,1,63.75,-1,Outlier
15511,11,5,909.23,0,VIP
15255,66,1,890.85,-1,Outlier
14475,71,4,799.82,-1,Outlier
17616,173,3,571.1999999999999,-1,Outlier
13555,73,4,4149.28,-1,Outlier
13153,5,1,486.22,-1,Outlier
14460,109,4,383.34,-1,Outlier
18018,107,2,122.14,-1,Outlier
15663,105,1,138.14,-1,Outlier
14073,20,2,139.54,3,Outlier
15502,15,13,5541.46,-1,Outlier
14457,310,1,113.64,6,At-Risk
17881,303,1,133.35000000000002,6,At-Risk
17738,18,5,1863.35,-1,Outlier
14481,164,2,636.51,-1,Outlier
16708,45,1,656.63,-1,Outlier
14079,124,1,375.1,-1,Outlier
17229,95,2,318.76,3,Outlier
17232,2,2,421.52,3,Outlier
17878,43,1,379.45,5,One-Time
14335,15,2,468.26,3,Outlier
15386,185,1,394.14,-1,Outlier
13162,121,5,1644.99,-1,Outlier
17080,21,3,285.5,2,Regular
13826,157,2,174.65,3,Outlier
12617,28,1,355.53,5,One-Time
13930,57,2,337.34,3,Outlier
17997,73,9,1511.3,-1,Outlier
16297,212,2,275.4,3,Outlier
13552,65,13,3539.53,-1,Outlier
13668,2,22,6216.07,-1,Outlier
18274,17,2,1.7763568394002505e-15,3,Outlier
16419,112,7,959.48,-1,Outlier
12766,3,7,6989.63,-1,Outlier
12507,133,4,1258.06,-1,Outlier
12379,81,3,850.29,-1,Outlier
16696,134,4,657.9000000000001,-1,Outlier
16303,25,4,5305.83,-1,Outlier
16309,91,3,686.67,-1,Outlier
12620,14,3,1339.41,-1,Outlier
12882,8,2,1463.04,-1,Outlier
13418,11,19,5845.44,-1,Outlier
13278,40,1,542.73,5,One-Time
18265,71,2,801.51,3,Outlier
14865,6,2,52.2,3,Outlier
17491,0,11,3541.92,-1,Outlier
16571,2,4,1285.22,-1,Outlier
15517,232,1,267.03,6,At-Risk
15270,15,8,2298.2,-1,Outlier
17351,35,3,587.15,2,Regular
15267,21,5,1717.36,-1,Outlier
13013,0,14,4786.99,-1,Outlier
14987,15,2,326.4,3,Outlier
13823,18,2,957.66,3,Outlier
14868,2,9,2939.64,-1,Outlier
15895,149,1,179.17,-1,Outlier
15901,16,3,363.88,2,Regular
13686,182,1,72.0,6,At-Risk
12504,17,3,114.0,-1,Outlier
12635,89,2,1689.18,-1,Outlier
18006,22,1,444.68,5,One-Time
14597,10,2,883.15,3,Outlier
13403,17,1,75.0,5,One-Time
14204,1,1,161.03,5,One-Time
17732,372,1,303.97,4,Churned
14201,59,8,688.04,-1,Outlier
17217,233,1,113.5,6,At-Risk
14067,63,2,374.7,3,Outlier
16830,38,1,325.91,5,One-Time
14585,49,1,157.05,5,One-Time
14862,25,2,841.1999999999999,3,Outlier
17083,108,3,1405.78,-1,Outlier
14082,364,1,182.25,4,Churned
16943,211,3,816.73,-1,Outlier
14350,270,2,258.7,-1,Outlier
15243,73,1,316.68,5,One-Time
15127,65,1,406.53,5,One-Time
16952,108,2,167.61,-1,Outlier
18262,139,1,149.48,-1,Outlier
18015,3,1,120.03,5,One-Time
16711,2,5,1651.03,-1,Outlier
13171,7,4,426.81,1,Loyal
14326,234,2,166.85,-1,Outlier
15508,188,6,1000.27,-1,Outlier
14484,49,1,321.92,5,One-Time
15526,32,2,148.44,3,Outlier
17994,121,5,629.6899999999999,-1,Outlier
14222,176,1,683.17,-1,Outlier
15925,193,1,207.15,6,At-Risk
15922,371,2,363.6,-1,Outlier
15115,17,1,340.11,5,One-Time
13799,116,2,688.86,-1,Outlier
14353,214,1,90.6,-1,Outlier
12623,275,1,305.1,6,At-Risk
12510,142,2,982.5699999999999,-1,Outlier
16574,70,1,451.44,5,One-Time
16446,0,3,2.8999999999941792,-1,Outlier
14341,44,9,2166.38,-1,Outlier
13695,30,15,2504.13,-1,Outlier
13805,51,2,924.6,3,Outlier
12647,21,13,3669.92,-1,Outlier
16181,72,1,305.54,5,One-Time
16056,44,1,664.85,-1,Outlier
13948,360,1,102.0,4,Churned
13016,72,3,789.89,2,Regular
13814,55,3,1562.12,-1,Outlier
14344,126,8,889.9300000000001,-1,Outlier
16705,0,21,13946.130000000001,-1,Outlier
15910,0,8,1232.18,-1,Outlier
16428,80,1,-2.95,-1,Outlier
15791,43,3,1604.44,-1,Outlier
15398,15,3,1339.63,-1,Outlier
15654,8,2,922.53,3,Outlier
16553,162,13,5664.57,-1,Outlier
12885,62,4,1158.27,-1,Outlier
17744,3,7,2291.08,-1,Outlier
13141,84,6,2385.8,-1,Outlier
12769,238,1,1143.6,-1,Outlier
15505,52,6,3497.14,-1,Outlier
14603,274,1,660.0,-1,Outlier
12909,39,6,2128.83,-1,Outlier
17613,22,15,4509.37,-1,Outlier
16961,115,1,234.17,-1,Outlier
13939,22,4,556.75,1,Loyal
14609,71,4,601.56,-1,Outlier
13564,143,4,647.74,-1,Outlier
15395,325,1,107.45,6,At-Risk
14466,28,7,2272.4,-1,Outlier
18125,29,5,1141.34,0,VIP
12897,204,2,216.5,3,Outlier
17887,128,1,111.35,-1,Outlier
16187,31,16,6841.24,-1,Outlier
15264,63,1,393.74,5,One-Time
14853,8,3,463.05,2,Regular
18143,116,2,1000.16,-1,Outlier
17863,58,6,3160.0,-1,Outlier
14740,190,4,1423.21,-1,Outlier
13936,170,2,361.28,3,Outlier
13427,18,3,582.6,2,Regular
15523,83,1,412.01000000000005,5,One-Time
17884,3,4,717.45,1,Loyal
12516,77,2,1312.06,-1,Outlier
13808,5,5,1747.66,-1,Outlier
15532,24,5,1517.08,0,VIP
12757,15,14,4227.7,-1,Outlier
13028,22,3,659.68,2,Regular
15919,19,2,639.89,3,Outlier
14719,1,6,1592.18,-1,Outlier
16306,213,7,602.27,-1,Outlier
13802,137,4,3906.27,-1,Outlier
15392,4,5,1515.73,-1,Outlier
15660,24,10,1552.01,-1,Outlier
16440,7,5,3640.67,-1,Outlier
15782,9,4,2593.94,-1,Outlier
13284,322,2,196.15,-1,Outlier
17211,26,9,2299.67,-1,Outlier
13430,18,3,648.6899999999999,2,Regular
13960,20,2,230.22,3,Outlier
14472,103,8,1936.84,-1,Outlier
14978,71,5,1931.42,-1,Outlier
13299,267,1,142.5,6,At-Risk
17628,80,1,75.75,5,One-Time
15529,22,12,3967.78,-1,Outlier
12888,213,3,313.77,-1,Outlier
13546,11,3,626.99,2,Regular
13159,8,5,1379.75,0,VIP
14722,146,1,187.92000000000002,-1,Outlier
13165,45,2,1021.48,-1,Outlier
17101,9,4,1621.73,-1,Outlier
15389,171,1,500.0,-1,Outlier
14323,114,3,574.26,-1,Outlier
18283,3,16,2094.88,-1,Outlier
12492,62,2,263.21000000000004,3,Outlier
17092,49,4,1777.78,-1,Outlier
15121,49,2,457.72,3,Outlier
15785,29,6,2303.75,-1,Outlier
17866,142,2,325.7,3,Outlier
13549,25,8,916.12,-1,Outlier
15636,89,2,724.76,3,Outlier
16172,94,5,1140.21,-1,Outlier
17601,238,1,116.00999999999999,6,At-Risk
14216,2,4,1839.3,-1,Outlier
16449,190,3,674.69,-1,Outlier
12641,114,1,185.9,5,One-Time
15776,132,1,241.62,5,One-Time
18280,277,1,180.60000000000002,6,At-Risk
16169,7,4,1822.97,-1,Outlier
14981,245,1,102.12,6,At-Risk
16550,108,6,2266.25,-1,Outlier
17214,59,7,984.12,-1,Outlier
12763,137,2,494.08,3,Outlier
17860,368,1,252.8,4,Churned
14463,97,3,529.62,-1,Outlier
16565,363,1,173.7,4,Churned
15645,18,1,612.01,-1,Outlier
17235,24,2,550.06,3,Outlier
13144,332,1,110.95,-1,Outlier
13168,35,5,1310.14,0,VIP
18149,50,3,612.0799999999999,2,Regular
15657,22,1,30.0,5,One-Time
14064,28,6,1188.32,-1,Outlier
14984,18,2,213.27,3,Outlier
14731,46,3,380.02,2,Regular
15380,8,6,1682.3600000000001,-1,Outlier
12513,84,2,586.79,3,Outlier
15907,3,3,967.45,2,Regular
15648,203,3,599.9,-1,Outlier
17625,17,4,2047.0,-1,Outlier
14725,24,1,718.08,-1,Outlier
17220,23,14,3198.25,-1,Outlier
16431,212,3,642.81,-1,Outlier
14332,22,3,866.31,2,Regular
12367,3,1,168.9,5,One-Time
15898,0,6,1384.68,-1,Outlier
13680,0,5,2202.31,-1,Outlier
16681,72,6,1770.34,-1,Outlier
15374,128,1,168.0,-1,Outlier
14847,148,1,309.4,-1,Outlier
12626,22,10,6388.35,-1,Outlier
15764,80,7,3245.47,-1,Outlier
15261,134,1,254.82,-1,Outlier
15252,35,2,740.78,3,Outlier
14594,6,2,379.83,3,Outlier
13040,8,2,676.99,3,Outlier
16318,34,1,328.15,5,One-Time
17339,93,2,243.36,3,Outlier
12891,185,3,331.0,-1,Outlier
16178,137,1,197.9,-1,Outlier
12501,314,2,2089.68,-1,Outlier
15136,2,5,1282.45,-1,Outlier
16693,68,2,482.01,3,Outlier
17205,53,1,384.08,5,One-Time
18259,24,3,2338.6000000000004,-1,Outlier
15246,237,2,514.15,-1,Outlier
15904,7,1,164.68,5,One-Time
16175,93,4,1037.59,-1,Outlier
16163,224,3,441.59999999999997,-1,Outlier
15109,240,2,463.75,3,Outlier
13692,24,4,1466.8700000000001,-1,Outlier
15520,1,1,343.5,5,One-Time
12489,335,1,334.93,-1,Outlier
15139,239,2,178.96,3,Outlier
15240,44,6,1685.57,-1,Outlier
12775,16,6,1351.24,-1,Outlier
16818,10,12,3317.97,-1,Outlier
17357,23,2,388.14,3,Outlier
13421,39,3,1848.98,-1,Outlier
12772,59,1,892.47,-1,Outlier
17869,106,5,428.18,-1,Outlier
13561,215,1,141.85999999999999,6,At-Risk
13689,62,1,910.0,-1,Outlier
12906,11,5,2919.81,-1,Outlier
15172,8,5,1624.05,-1,Outlier
18179,8,6,1793.17,-1,Outlier
15288,42,5,2306.52,-1,Outlier
13716,268,1,138.28,6,At-Risk
13719,14,5,1041.68,0,VIP
13835,24,4,834.57,1,Loyal
17896,22,1,256.32,5,One-Time
16982,60,1,384.06,5,One-Time
13311,3,2,598.57,3,Outlier
16607,17,15,3038.67,-1,Outlier
15279,354,2,277.40999999999997,-1,Outlier
12787,9,3,463.66,2,Regular
13594,52,1,396.97,5,One-Time
14895,7,21,11020.26,-1,Outlier
15669,39,5,677.69,-1,Outlier
17372,40,8,1342.68,-1,Outlier
14112,22,8,2774.17,-1,Outlier
14109,22,2,80.2,3,Outlier
12912,2,5,1662.3,-1,Outlier
12534,130,1,1089.18,-1,Outlier
16595,60,1,360.16,5,One-Time
